post_id,date,username,body,num_likes,location,joined,points,clubs,title,mean_word_length,mean_sent_length,word_count,polarity,subjectivity
111054099,2015-09-21,JCM,"A few thoughts:   -Overall, it looks like a damn good itinerary.  You go to each area at about the right time (although mid-winter is hard), have a sensible and efficient driving plan, visit an appropirate number of places, and spend an appropriate amount of time at each place.  Trying to rush to ""see it all"" can ruin a trip, and having to leave out good destinations is inevitable (see the comments above).  That is OK.   -Again, ignore comments about ""But you MUST stop at XYZ"".  Usually the people saying that have limited road trip experience and are just touting their local/favorite area.  Any well-planned road trip will have you driving past several dozen worthy crags on the way to the places you really want to go.   -Don't be married to your schedule.  Flexibility is king.  If the weather sucks or you get bored, bail and go somewhere else.   -More that 3 weeks, if possible, in Squamish.  Maybe do the drive north a bit quicker to increase Squamish time.  The variety in the climbing there is outstanding, so it will keep you busy for a while.  Plus the hangout is great. Squamish weather is reliably good in July/August, especially the last few years.  If anything, it might be hot.   -3 weeks may or may not be too much in Tensleep.  Depends on how much you like it.  When I've gone, I've gotten tired of vertical crimping after two weeks.  You may stay psyched for the full three weeks though.  I'd say budget 3 weeks.  If you like it, stay the whle time.  If you get tired of it, bail a week early and stop at Devils Tower and/or the Needles on the way eastward.   -3 weeks may be too much time at the Gunks. The climbing there is great, but isn't the most varied--pretty much all the climbs fit the same theme. 2 weeks should be enough to get you fill (but I may be wrong here). I think that extra may be better spent having more time for the New/Red. You can always budget 3 weeks for the gunks and bail to the New early if you feel like it.   -Winter is hard.  Even places like Cochise, Red Rocks, and J-Tree can be brutally cold and windy in Dec-Feb. I would reccomend going to El Potrero Chico for the deepest/darkest part of the winter.  It will be much warmer, more reliably nice weather, and the climbing is fun.  Super cheap.  Despite the news reports, it is safe to go there as a climber.  If you don't feel comfortable driving your van there (border road is sketchy), ditch the van with family and fly to Monterray.",0,Unknown Hometown,Jun 2008,5,,Year-long Road Trip Itinerary,4.415730337078652,15.352941176470589,522,0.1669505358029948,0.4770456319636647
123256794,2022-10-17,Long Ranger,"No! I somehow want complete certainty on something as complex as a rock face boiled down to a mere one-dimensional grade that works no matter where I am in the world, what the rock type is, or the style of climbing.Is that so hard to ask!",3,"Boulder, CO",Jan 2014,9,,Should old school grades be regraded to modern grades?,4.195652173913044,25.0,50,-0.2440277777777778,0.4261111111111111
122055974,2022-04-16,Jan Mc,"Obviously all V8. Kidding, kidding! Sort of...Yes, I know I can be an a$$hole at times. But the humor was just sitting there in front of me, waiting to be used. Maybe I'm just weak minded.",5,CA,Aug 2013,0,,New and Experienced climbers over 50 #20,4.25,10.0,50,-0.1875,0.5625
114544834,2018-07-02,Christian Eaton,"stolo wrote: Cinching down on a sling is not going to do anymore damage than putting a knot or clove hitch in it. I often use slings as an auto block for rappel and at worst they have come out a little dirty bc of a dirty rope. Its not like a slow controlled rap where you slide the loose autoblock down is generating that much friction, even more so for using it as a prussik.I totally agree. If you keep it truly loose you’d be fine. Best not to play with fire though. 6 mm cord is cheap, versatile and safe. To each there own.",0,"Concord, NH",May 2014,5,American Alpine Club Member,Looking for advice: Rappel Dilemma ,4.0,16.857142857142858,118,0.0273064353946706,0.533308195072901
121521619,2021-12-08,Carl Schneider,"Lori Milas    wrote: Well, now that we have discovered that most of us are fundamentally deranged I feel so much better about the whole thing. We can carry on.Nick... thanks for checking in. Hang in there. Feel better soon!Carl...Perhaps you would sing us a bar?That would be cruel...",1,"Mount Torrens, South Australia",Dec 2017,0,,New and Experienced Climbers Over 50 #18,4.875,15.25,61,0.15,0.5166666666666666
119330474,2020-08-04,Tanner Orland,"I've been reading the descents for Mar/Drug dome and they reference an easy narrow gully. Looked on Google maps and not sure if the red line is the more efficient/referenced gully for descent. Blue seems like it takes longer and is less steep and its hard to tell if red will put you in a ""YDG"" situation. Can anyone who has done the decent clarify if the red or blue line is the best decent? Or if both are wrong. Thanks.",0,"San Jose, CA",Aug 2018,0,,Mariuoumne Dome/Drug Dome Descent,4.222222222222222,15.0,90,0.0661458333333333,0.3852430555555556
118063210,2019-11-19,Mike Lane,Why isn't downclimbing a route considered a unsend?Is all climbing in Australia actually downclimbing?,5,AnCapistan,Jan 2006,0,,Safe Space for 'Experienced' Climbers to ask 'Noob' Questions,6.357142857142857,18.0,18,0.0,0.1
117798718,2019-09-27,Ti ck,"I know its dirty but it should clean up nice, it still says uiaa on the sides! Found this alpine quick draw at the base of titties and beer on looking glass today. I needed a new one this will work right?null",3,souf yeast,Jun 2014,0,,Should i use this gear i found?,3.976190476190476,15.666666666666666,47,0.031060606060606,0.7424242424242423
108600603,2014-01-22,Tony B,"IF chalk it will still nto be gone right away.  IF not done by the poster makers, still in poor taste.   I'd rather not see us associated, in any way, with vandalism/graffiti.   Just because it is not a huge deal doesn't mean we shouldn't nudge someone to replace/not repeat this sort of design.   I was glad to read the above whereas the comp promoters were unaware of the poster design which someone produced and distributed, and I hope it goes away.",0,"Around Boulder, CO",Jan 2001,3,Access Fund Member,i guess spray paint on rocks is cool now,4.506172839506172,18.6,93,-0.0181122448979592,0.6176020408163266
111685640,2016-03-10,FrankPS,"Adam Burch wrote:Weird.  Didn't see a soul at this crag   That's because ""nobody goes there anymore. It's too crowded."" (Thanks, Yogi).Is that the east face route on Whitney? Or a Temple Crag route?",0,"Atascadero, CA",Nov 2009,6,,What are the single most trafficed climbs in the country?,4.9393939393939394,9.8,49,0.2,0.2
110840412,2015-08-03,m russi,"It sounds like he was tied in short – the locking biner being his back-up knot, and the sliding knot being either a friction hitch or a clove hitch on the lead line.  Usually when people do this, it's to simul-climb or self-belay.   It is possible to self-belay while having your second(s) ""on belay"": you build an anchor, pull up the slack in the line until your second(s) come(s) tight, and fix the portion of the line running to your seconds so that they can put an ascension or self-belay rig on their side of the line and climb/jug without your involvement. Then, you continue leading past the anchor, belaying yourself through your short tie-in, as your second(s) approach the anchor through free-climbing or jugging.  During the period of time after the rope has been fixed, all members of the party make upward progress.   This is short-fixing and it's a technique developed by big-wall speed climbers.  It's usually used on big routes that require sections of aid climbing.  It is easier to self-belay when you're aiding, since you can make use of both hands at the same time to manage the system.  To self-belay while free climbing, you have to use a device like a Grigri or Soloist, because it's a huge pain in the ass to manipulate friction hitches/clove hitches when you're only held to the wall by your own hands and feet.   I guess they could have been simul-climbing but I've never heard of it being done with two seconds.  Honestly, the whole situation makes little sense to me.  P.s., you can stay in direct to that eyebolt while your partner rappels - you girth hitch a sling to the bolt and clip it with a locker to your belay loop.  The sling occupies a small enough portion of the cross-sectional area of the bolt to permit threading a rope.  Or at least, that's how I did it with an 8.7mm line a few weekends ago.",0,"New Haven, CT",Jul 2014,5,,"Self-Belaying Techniques, while belaying your second? (Cables Route: Longs Peak) ",4.554878048780488,27.071428571428573,379,0.0275621118012422,0.4635093167701863
114620987,2018-07-24,Tradiban,If this was a bar fight y'all be singing Piano Man by now. Get it over with.,1,Unknown Hometown,Apr 2004,0,,Move to California or Colorado?,3.5294117647058822,9.5,19,0.0,0.0
124670747,2023-08-16,Locker,"bearded sam    wrote:just as a heads up, all varieties of our instant coffee are available!I think you are assuming people will take the time to figure it out...How about posting a link???...",2,"Yucca Valley, CA",Oct 2002,9,,In search of the best instant coffee,4.90625,21.5,43,0.0,0.6666666666666666
107950688,2013-01-08,Tony Hawk,If they aren't asking for money why does their blog contain a DONATE link on the home page!   of course it was written for the public - it is right on their blog site!,0,Unknown Hometown,Jul 2009,0,,Help Climbers Attacked in Peru,3.882352941176471,18.5,37,0.1785714285714285,0.3011904761904762
120281436,2021-07-17,Rob Dillon,"If you’ve already had the steak and salad, you might be looking for some dessert.",2,Unknown Hometown,Mar 2002,2,,"Name that Route, Vol IV.",4.466666666666667,19.0,19,0.0,0.0
121081536,2021-09-01,Silent Punter,"Yup, you got it, Jeff! Fine Line/Beckey Route/whatever else converges there.",0,"Golden, CO",Aug 2007,0,American Alpine Club Member,"Name That Route, Vol. V",6.0,7.5,15,0.4166666666666667,0.5
119463836,2020-08-29,JonasMR,People are still whinging about MP taking down names they don't like? Or getting called out for making dumb jokes about stuff that matters? Get over yourselves. Go get a hobby or something. I hear rock climbing is getting popular.,15,Unknown Hometown,Feb 2016,6,,This redacted (renaming) routes is out of control!,4.775,9.2,46,0.0231481481481481,0.562962962962963
121063249,2021-09-17,Terry E,"Mike K    wrote: Cool I just started reading this :)Absolutely amazing book! Some of it sounds so incredible, it’s almost hard to believe. But I’ve done a lot of fact checking, plus there are references at the end of the book. I’m taping my mouth shut at night, and sleep soundly and much better thanbefore. The first thing I noticed was no need to get up at night to pee anymore.",0,"San Francisco, CA",Aug 2011,3,American Alpine Club Member,New and Experienced Climbers Over 50 #17,4.323943661971831,17.6,88,0.4197916666666667,0.653125
109313165,2014-08-04,photocodo mcclung,"If anyone is able to tell you the grade of a route by simply looking at a picture of it i would like to meet them, and give them an award for being badass. Without climbing the route it would be tough to say. If your not sure put a piece of paper  at the base and as people climb it instruct them to write down what grade they think it is. You should be able to get it narrowed down pretty close by doing that. Also, can you climb it? If so what is your max grade? When you climb it are you at your limit?  Hope this helps.   Photocodo",0,"Hendersonville, NC",May 2012,5,,Grading a Route,3.7927927927927927,13.444444444444445,121,-0.0555555555555555,0.6563492063492063
108349619,2013-09-24,JacksonLandFill Wood,"Work it all out on the ground, get your technique down before you go up.   I solo (TR and trad) because very few people around here are available to climb and most just want to rappel.    Learn self rescue... YOU WILL HAVE TO USE IT.   Ditto on the first 6 replies.",0,Unknown Hometown,May 2013,0,,Soloing,4.078431372549019,14.75,59,0.1468888888888889,0.3304444444444444
116712458,2019-04-09,pat a,"Some dude and his elementary school age kid (both in rental shoes/harnesses) were at the gym a few days ago, about to hop on the slick wooden crack. My 11 year old tradster son and I watched, making slightly snide remarks and waiting to step in and give the kid some pointers.Little dude ran three laps on it. After he came down I told his dad maybe only 5% of the people in the gym couldn't do that, let alone the kids. Turns out the wall at their YMCA has a crack, the guy that runs it taught the kid to jam, and he fell in love with it.  Made me feel like there's hope for the world.",15,"ann arbor, mi",Oct 2015,0,Access Fund Member,Ondra Hand Jams His Way to Gold,3.9661016949152543,26.6,133,0.0141975308641975,0.403395061728395
111106380,2015-10-03,Old lady H,Is there a particular height for the first piece above/below which you would/would not add an opposing piece?,0,"Boise, ID",Aug 2015,4,"Access Fund Member, American Alpine Club Member",The First Piece of Gear,5.111111111111111,19.0,19,0.2083333333333333,0.3333333333333333
106290963,2008-10-31,JamesW,Try wearing them!!!,1,Unknown Hometown,Aug 2007,5,,Shoe stretching??,5.666666666666667,3.0,6,0.0,0.0
116577193,2019-03-04,David Coley,"F loyd wrote: I tell all new climbers to yank on the climbers side before the climber leaves the ground to make sure it locks\catches on whatever they are belaying with.The key here being to yank the correct rope. I've seen many people yank the rope coming out of the top of the grigri, which of course locks. The question through is whether the climber is tied to this rope. Given the rope can be in a pile on the ground, the only solution it to grab the rope near the tie in knot and slide hand back to the grigri, then yank. This in turn means putting the grigri on the rope close to the leader, even if the first bolt is 20 ft up.I'm guessing, but I wonder if several incorrectly threaded grigri incidents are of this form, ie not having a brain fart and threading the thing backwards, but incorrectly identifying which way the rope is running.",5,UK,Oct 2013,0,,GriGri 2 Cam Didn't lock on lower - Questions,4.30625,35.0,175,0.1986363636363636,0.5076767676767677
107292346,2012-05-31,Jason Haas,"Tzilla Rapdrilla wrote:It's clear based on the foregoing diatribe that there are two parties here who are in significant disagreement to say the least.  It is also very unlikely that they will ever come to any mutually agreeable resolution.  There are numerous misstatements in various posts and going back and forth about who said what several years ago that will lead to this going nowhere but further in circles.  I will only cite one item listed incorrectly above, I did not say that I needed at least $10,000 as fair compensation for hardware installed to be part of any prospective guidebook project.  There are other incorrect items too, but I doubt that the MP community is really interested in all of it at this point.  I suppose some creative writer could turn  this into some kind of TV show like drama for the magazines, that would sure be a different than the usual we climbed this really gnarly route sort of article. There are numerous mistatements, aren't there Tod? That's why I finally posted - to clear those up. I was trying to be the bigger person and keep the issue between us but clearly that was naive of me. You wanted a public hearing and so, here it is. With that said, thank you for not denying all those other shameful things, including trying to create a false lawsuit against me or choreographing this forum thread. As for the comment about the $10,000? Well that's from your first response to when I initially reached out to you (as a friend, ha!) about this whole thing. I'll cut you some slack since that was years ago and your memory may be unclear, but I can show you where you said that if you need refreshing. You asked if I was personally going to pay you for all the bolts you put in which was at least $10,000.    Anyway, the real reason I'm posting again is that I wanted to thank everyone that has emailed me today with their support as well as personal apologies from so many of the DH Crew. Please, don't post up here, hopefully we can just let this issue die now. I just wanted to say thanks and I will respond to all of you, but there was  a lot, so please give me some time. To all that asked for a beer, I truly meant that - I'd be more than happy to clear the air with you. Also, thank you to those that don't necessarily outright believe me or Tod, but looked at both sides of the story and had the mental capacity to reach their own conclusions about the issue. I hope people look at this and think to contact me (or anyone else they want to jump on a bashing banwagon for) before they go all attack happy on the Internet. Again, it was perhaps naive to think we all just like to climb rocks in our free time and should spend more time doing that rather than bashing on each other.",0,"Broomfield, CO",Oct 2005,2,"Access Fund Member, American Alpine Club Member",Devil's Head guidebook poaching ,4.341176470588235,24.73913043478261,569,0.1117647058823529,0.5337690631808278
107402166,2011-12-13,Monomaniac,"David Sahalie wrote:.     in my expereince, a lot of 'secret areas' are bouldering areas that dedicated explorers find, send at whatever level they can (or think they can), spray about in the gym (but not tell anyone where it is), then move on.You forgot the rest of the story:   ...then someone else ""discovers"" the area, ""FA's"" all the problems again, posts them online with their own names, then the previous disoverers get all butt hurt that someone re-named ""their"" problems that they purposely did not document, complete with rant about 'how could you not know that I already climbed this when I made every effort to hide that information!'     When the dust settles, the original discoverer points out that, by the way, they graded everything a lot lower than the new generation.",0,"Morrison, CO",Oct 2006,5,Access Fund Member,secret areas,4.886363636363637,54.0,162,0.1116161616161616,0.5785353535353536
108343402,2013-09-18,Red,"If your dog gets adequate exercise, her nails shouldn't be sharp.(exercise files the nails)  If I'm in my tent, my dog is in there too.  I've never experienced a dog nail poking a hole in a tent floor.",0,"Tacoma, Toyota",Sep 2008,5,Access Fund Member,Dogs allowed in your tent?,4.2631578947368425,16.333333333333332,49,-0.0333333333333333,0.6166666666666667
119386120,2020-08-15,FrankPS,"Live Perched    wrote:Not a vest, but a 40ML water bottle by nalgeen hangs pretty well next to a chalk bag on a harness with a utility loop. (I carry a gear sling in addition to my harness for a double rack. That can snag as easily as a vest. It allows space for the bottle next to the chalk bag. I would not want to bottles between me and the rock or interfering with the sling.)40 milliliters is about 1.3 ounces. What?",10,"Atascadero, CA",Nov 2009,6,,Why don’t more climbers wear running vests?....or do they?,4.109756097560975,13.571428571428571,95,0.1366161616161616,0.3888888888888889
116535007,2019-05-16,Jeremy Bauman,How am I just now seeing this. amazing,5,"Lakewood, CO",Feb 2009,7,,Caught in a Trad Romance,3.875,4.5,9,0.6000000000000001,0.9
113264350,2017-07-07,grog m,"David Kerkeslager wrote:If it's so simple, it won't take long to teach them on the ground. De facto, a few people die rappelling incorrectly every year.If I were in your climbing partner's position I'd be extremely angry if I discovered after the fact that you had put my life at risk in this way.I am astutely aware. I personally hate rapelling. But I dont need you to lecture me. I have been climbing much longer than you.",0,Saltlakecity,Aug 2012,0,,Rapelling with new people,4.51948051948052,18.0,90,-0.1571428571428571,0.4581632653061224
108837372,2014-04-16,doligo,"Ryan Watts wrote:IMO, if you are getting on a route you know is likely to be high traffic, and you know you are going to be unreasonably slow on it, you are being kind of a dick. NickinCO wrote:Climbers are such fucking pussies sometimes. el o el. So inconsiderate slow climbers who get the alpine start are dicks, whining stronger climber who slept in are pussies - is the guide on the ground heckling Nick an asshole? Team America monologue is almost appropriate...",0,Unknown Hometown,Sep 2008,9,,Over guiding,4.63855421686747,19.2,96,0.0074999999999999,0.63
106685573,2010-02-28,Leo Gokovski,"Thx, guys... Appreciate your two cents...  I do want a vehicle that I can bivy IN... but appreciate all input..",0,"SLC, UT",Mar 2006,5,,Climber's best vehicle?,4.55,8.333333333333334,25,0.0,0.0
111896894,2016-06-08,Frank Stein,"Post moderate is not the best route at Diablo, winter wall, or even that sector of winter wall. It is an okay route, but kind of a very random selection for any ""best 100"" list.",0,"Albuquerque, NM",Feb 2012,0,Access Fund Member,Best 100 Sport Routes?,4.085714285714285,21.0,42,0.4083333333333334,0.5583333333333332
113722630,2017-10-18,Mark Says,"I had this exact same thing happen to me the other day in Lululemon. I wanted a nice pair of high rise crops in size 10, and all they had was size 6. Gawd damnit, I have hips.Seriously though, being of average size aka commonly stocked isn't always all its cracked up to be. I don't even bother looking at sales racks anymore, I know all that shit is size 36, 38, and 44.",8,"Basalt, CO",Jul 2017,5,Access Fund Member,"A simple pair of socks: REI, what's up?",4.027027027027027,21.5,86,0.029375,0.49875
114078715,2018-02-11,Pnelson,"This is why you always bring a stickclip climbing, even for trad!",0,Unknown Hometown,Jan 2015,5,,Dropped cam in crack,4.5,14.0,14,0.0,0.0
106666160,2010-02-03,Tom Hanson,"Climbing is the very best thing to do when sick.  I spent all of yesterday feeling miserable with a cold that I came down with only the night before.  I woke today feeling no better, so I stuck with my plans and went cragging with my friend.  We did two challenging and fun first ascents on toprope.  I feel better today.",0,Unknown Hometown,Jan 2001,0,,Climbing while sick,4.213114754098361,13.4,67,-0.0224867724867724,0.59744708994709
112064637,2016-08-27,Dylan Pike,"You're definitely right,but the organs still have some great moderates.",0,"Sandy, UT",Sep 2013,8,,"Help us plan a trip?  1 week, looking for easy, big multipitch.",6.2,14.0,14,0.4,0.625
106655965,2010-01-21,Randall Chapman,"I know nothing of Fort Collins but my wife and I moved to Junction a little over 4 years ago.  It’s an ok place to live and you can climb real rock after work as long as you get off at a reasonable time.  Boldering 10 min drive from down town.  Single pitch 20-30 min drive, 20-30 min hike.  Multi pitch 20-30 min drive 45-60 min hike.  Other then climbing we have world class mountain bike riding in Fuita and Moab, the local ski resort is reasonably priced around $50 a lift ticket, year round kayaking/rafting at every level, and the hiking/mountaineering is good.Crowds?  No crowds really, a couple popular routes can get a line but you can go around the corner and it’s all good.  Indian Creek, Moab, Riffle, and Ouray Ice Park are world famous and can get crowded.  Locals complain about traffic but we’re from LA so we just laugh at them.  And no matter where you are in town you can be in the middle of nowhere in about 30 min.Rock/Route quality? Depending on where you go we have everything from complete crap to really good.  The local Monument has some of the worst rock quality and can scare the crap out of you quite a bit but there are some really good routes in there and if you stick to the popular routes they’re clean.  Unaweep is good hard old granite and can be slick but some of the best climbing around.  Ouray has great ice climbing in the winter and good rock climbing the rest of the year.  My wife doesn’t like the quantity of easier routes around though.  If you climb 5.10 or better you will have more options and if you aid climb you will have endless options.Climate?  One of the few places in the country that gets below freezing in the winter (we hit -10 last month but that was the first time since we moved here, 0 is more common though) and over 100 in the summer.  We stay around 100-107 for around a month every summer.  We get snow in the valley but you hardly ever have to shovel, and the 8” we got last month is the most we’ve seen at one time since we moved here.",0,"Grand Junction, CO",Apr 2009,2,,Opinions - Moving to Fort Collins or Grand Junction,4.245382585751979,22.31578947368421,424,0.1490047298380631,0.4667372134038801
122604695,2022-06-21,Dan Cooksey,I wonder if they are open to re-offering sponsorship to Alex and Cedar.,1,Pink Ford Thunderbird,Jan 2014,5,,Mondelez acquiring CLIF Bar for $2.9B,4.538461538461538,14.0,14,0.0,0.5
111054099,2015-09-22,David Gibbs,"For the north-east, I have to agree with others -- too much time in the 'Gunks.  There are far better choices:  Adirondacks would be one good choice.  But New Hampshire another -- for trad: Cannon cliff, Whitehorse Ledge, and Cathedral Ledge.  For sport-climbing, Rumney is well worth the visit.",0,"Ottawa, ON",Aug 2010,2,,Year-long Road Trip Itinerary,4.959183673469388,14.75,59,0.3227272727272727,0.4757575757575757
106032859,2007-09-27,987mora,"If you don't wanna read this, don't read it.    You don't have to read everything this website has to offer.    Here's a tip, there is a ""go back"" button on your web site browser,    click it and you don't have to read, or even look at the posts that are    on that page.   Good luck finding that button everyone.",0,"Evergreen, Co",Sep 2007,0,,Colorado Mountain School looking for partners for courses,4.084745762711864,18.75,75,0.35,0.3
121073022,2021-07-29,Princess Puppy Lovr,"I am pro spray, I can't figure out my proj and no one is around...",2,"Rent-n, WA",Jun 2018,6,,Spray Stories,3.466666666666667,18.0,18,0.0,0.0
107166832,2011-06-08,concernedclimber,"my first aid kit was in bag with harness and some goofus didn't screw on bottle of hydrogen peroxide tight enough and some rogue fluid got on harness. Not a lot, to the point where it doesn't feel damp anywhere but I know it must have been exposed because guidebook nearby had wet corner.   What do you guys think? Danger of low % (3%) hydrogen peroxide?",0,Unknown Hometown,Jun 2011,0,,3% hydrogen peroxide + climbing harness = yer gonna die?,4.348484848484849,19.0,76,-0.0047619047619047,0.3198412698412698
118817447,2020-05-21,Franck Vee,"Mark Pilate wrote: Ok smart guy, how does the number of pull-ups youcan do (slow and controlled!) affect life expectancy??You're kidding, but there was an interesting article in The Atlantic somewhat related to that idea. Basically proposing to evaluate health condition with relatively simple exercises (push-up, walking speed, etc.) rather than, say, BMI.",1,Unknown Hometown,Apr 2017,0,,Sasha Digiulians Trilogy Free Stream 5/2,5.754716981132075,14.4,72,0.1398809523809523,0.4666666666666666
124964145,2023-09-28,caesar.salad,"Prince Kitty Hatr    wrote: FFS get that dog off the crashpad.I know right? Insists crag dogs are fine, posts a picture of bad crag dog etiquette.",4,earth,Dec 2012,5,,Dogs that bite,4.538461538461538,15.0,30,0.0007936507936508,0.5674603174603173
115190589,2018-09-11,Michael McNutt,"Honestly, it sounds like a non problem. If his anchors are safe, why nitpick? This new equalized quad bullshit just causes people to fuck around at the transition more. Your anchor checklist should be for quality of placements, redundancy, and equalization. That's it. If he accomplishes that with the rope or cord, then you have nothing to complain about.",28,"Boise, Idaho",Jun 2015,5,,Partner woes,5.050847457627119,11.833333333333334,71,0.2672727272727273,0.5909090909090909
121779261,2021-12-18,WF WF51,Matthew Jaggers    wrote: You must not know who you're talking to.True.,0,Unknown Hometown,Oct 2020,0,,Safety checks and looking out for others.,5.2727272727272725,14.0,14,0.0,0.0
118682531,2020-03-27,Garry Reiss,Jim Bouldin wrote: Eerily accurate,9,"Guelph, ON",Dec 2010,1,,Coronavirus humor,6.0,6.0,6,0.4000000000000001,0.6333333333333334
123096413,2022-09-23,Go Back to Super Topo,"petzl logic    wrote: It was the most accurate way to point out the problem with the route name.I'll edit the title if I am able and leave it open to Mountain Project to lock it if they think that is the best course.Thanks to everyone for the thoughtful replies.In the future I would just title it “concerning route name” and then link the route in the first post with a description of your issue like you did. Otherwise it seems weird to include the title that people are offended by as the title.…that’s just me though. Also, how in the world did you come across such an obscure route? Lol",8,Lex,Dec 2010,5,,"[REDACTED] Argument - 5.7+ (Wild River Crag, CO)",4.354545454545455,30.0,120,0.3045454545454546,0.5196969696969697
118184077,2019-12-27,Used 2climb,If only he brought good beer...,1,Far North,Mar 2013,0,,Whats up with the accounts who don't use their actual names?,4.333333333333333,7.0,7,0.35,0.8
121785230,2021-12-18,PWZ,M Appelquist wrote:When did Goodwill merge with Hustler?The only way to grow a business is through acquisition,2,Unknown Hometown,Feb 2016,0,,Would this actually work?,5.529411764705882,21.0,21,0.0,1.0
108495711,2013-12-10,lucander,"Lay off that dude, he's climbed the Venturi Effect - I bet you couldn't scare him even if you spoke German.",0,"Stone Ridge, NY",Apr 2009,8,,"We don't like each other, do we?",4.142857142857143,25.0,25,0.0,0.0
113771962,2017-11-08,Brett Purchase,"Matthew Tangeman wrote:Was the West Ridge of Prusik a Beckey FA? It makes sense that it would be, but I remember getting into a debate with some friends about it a few months ago and learning that Beckey didn't FA the West Ridge, but he did FA Prusik from the east side. I could be remembering things incorrectly though...FYI",2,"Seattle, Washington",Nov 2012,0,Access Fund Member,Favorite Fred Beckey Route,4.52542372881356,22.666666666666668,68,-0.2,0.1
106606591,2011-08-25,Chris Horton,"Threw this one up in the living room over the last couple of weeks using the Metolius plans. Roof jugs to come soon. 40 degrees makes my forearms say please...    Yep, its in my living room. My wife is pretty dope for supporting this one...",4,"St. George, UT",Jul 2010,7,"Access Fund Member, American Alpine Club Member",What does your Woody look like???,4.288888888888889,12.75,51,0.1666666666666666,0.4388888888888889
116433720,2019-01-29,x15x15,"Stiles wrote: Why can you not climb and Leave No Trace?  Rick Cashner free soloing ""Reed's Direct"". Photo by Blitzo.",2,Use Ignore Button,Mar 2009,5,,"Dear crag-music lovers, drone pilots, and videographers:",4.8,9.0,27,0.25,0.6000000000000001
119906695,2020-12-05,Bill Lawry,"Lori Milas    wrote:I think I burned my eyeballs on that rock yesterday from the glare. I also now have a new skin cancer--on my nose. I'm not sure what to do about the rock glare... I do need some kind of readers to do well on slab. Maybe prescription sunglasses? Light adaptive lenses, brown. Single prescription (e.g., not progressives if you can manage).All this talk about JTree reminds of my first night there 16+ years ago: Flew into Palm Springs late on an earlyspring day, meeting one of my sisters just off of her flight from Seattle. Drove into Indian Cove in the dark where rental car headlights only hinted at the size of the rocks around the campground. Woke up first, and wandered around in the warm sunlight full of amazement.",2,"Albuquerque, NM",Apr 2006,1,Access Fund Member,New and Experienced Climbers Over 50 #14,4.606060606060606,17.11111111111111,154,0.1512445887445887,0.5811988936988937
116551118,2019-02-22,Ranger Rick,"Harumpfster Boondoggle wrote: Thing is, the ones that think they don't need no stinkin' mentor really do...and the ones that want one are probably cautious enough to tentatively tackle their first leads after educating themselves.I always recommend newbies go to the boulders somewhere and place and then stand on cams, trying shitty and bomber placements to see what will hold. Nothing will make you a believer until you actually see that cam in a perfectly parallel crack hold.I disagree. I searched long and hard for a mentor and there was just not a lot of possibility where I lived. I read everything I could get my hands on and I watched as many videos as I could. I also then used this aid technique with some webbing I owned and by the time I did meet a guide that was willing to help, he just solidified what I was doing as correct. It would have been a lot nicer to have a mentor but I don't think it's impossible without one and I certainly don't think you can judge what people need without knowing where their confidence comes from. I don't think people are dumb enough to just walk up with a rack and climb something without any prior knowledge - maybe I just don't understand natural selection.",0,"Lexington, KY",Aug 2017,4,,How did you start Trad climbing?,4.5504587155963305,34.0,238,0.0087301587301587,0.4197619047619047
118271020,2020-01-22,Pavel Burov,M Mobes wrote: Has anyone tried the 940.00 Prada pants?I have. They seem to be a fake. I have been wearing 'em for two weeks in a row and still have not free soloed El Cap. Beware fake ads!,3,Russia,May 2013,0,American Alpine Club Member,GQ article on climbing - thoughts?,3.871794871794872,11.5,46,-0.4416666666666666,0.9333333333333332
116817406,2019-05-11,Danny Parker,"Hey Justin, is there a reason why you haven’t tried Century? You’re one of the very few people who may be able to help give a consensus grade. I’d happily help you if you need beta, location details, or even extra gear. Just go get on it and I promise you’ll understand. Cheers",17,"Teasdale, UT",Dec 2011,0,American Alpine Club Member,Tom Randall & Pete Whitaker Onsight Kill Artist,4.245283018867925,13.6,68,0.26,0.46375
107233325,2011-08-02,Tim McCabe,"Yep part of the prize for the FA my personal favorite  mountainproject.com/v/mark-… as the name implies we had a lot of fun putting it up.   Another favorite and the only route for me on the Captain. Magic Mushroom, ""as much a defiance of the self-serious attitudes of the Robbin's era as it was a celebration of the drugs they quaffed enroute"".   Doub-Griffith almost seems like they are making fun of all of the climbers coming up with cutesy names by going back to the self-serious era.   Seems like the best route names are the ones that are inspired by some aspect of the rock or something that happened during the FA, rather then when someone has a list of names they came up with before hand.   And then of course there's the fact that most climbers are male and a lot of route names have that influence.",0,"Tucson, AZ",Oct 2006,0,,route names,4.462585034013605,26.5,159,0.3166666666666666,0.4833333333333333
107722909,2012-07-27,kiff,its better to give than to receive.,0,Unknown Hometown,Jan 2010,5,American Alpine Club Member,How is our mind and a parachute similar?,4.142857142857143,8.0,8,0.5,0.5
